"geno","env","loc","year","rep","block","row","col","variety","design_class","target_n","plot_id","yield","disease","height","heading","yld","family","sire","dam"
"G481","Y1_L3","L3","Y1","1","B2",3,7,"G8","sparse_prep_MET",1000,292,8.33826219711823,23.2627979023109,25,96.1883810346599,8.33826219711823,"F049","P10","P41"
"G178","Y1_L3","L3","Y1","1","B4",8,7,"G9","sparse_prep_MET",1000,293,6.32399380237537,34.7686895598723,30.8569223798745,100.067293848344,6.32399380237537,"F018","P4","P71"
"G3","Y1_L3","L3","Y1","1","B1",1,1,"G10","sparse_prep_MET",1000,294,6.38623228073337,25.8843085865978,27.9510668994514,85.9003423414453,6.38623228073337,"F001","P1","P32"
"G8","Y1_L3","L3","Y1","1","B3",6,9,"G11","sparse_prep_MET",1000,295,6.31927362634329,19.861432183537,28.8294143177543,107.168534633855,6.31927362634329,"F001","P1","P32"
"G804","Y1_L3","L3","Y1","1","B1",2,6,"G21","sparse_prep_MET",1000,296,5.34131367879704,19.0976449335832,29.6829297877794,82.2747585807931,5.34131367879704,"F081","P17","P72"
"G46","Y1_L3","L3","Y1","1","B2",5,4,"G36","sparse_prep_MET",1000,297,5.22765684784816,26.1509816560509,28.0468226204216,90.3913217515232,5.22765684784816,"F005","P1","P46"
"G57","Y1_L3","L3","Y1","1","B3",6,8,"G46","sparse_prep_MET",1000,298,6.24481053909738,26.326050989604,26.9034167239765,99.9217501981439,6.24481053909738,"F006","P2","P61"
"G519","Y1_L3","L3","Y1","1","B2",4,2,"G57","sparse_prep_MET",1000,299,7.06766267259193,22.4634341352149,29.4476114924194,109.195144170134,7.06766267259193,"F052","P11","P43"
"G837","Y1_L3","L3","Y1","1","B4",8,4,"G67","sparse_prep_MET",1000,300,5.84206562921443,29.3500812171557,25,91.8339710806106,5.84206562921443,"F084","P17","P52"
"G609","Y1_L3","L3","Y1","1","B2",4,7,"G85","sparse_prep_MET",1000,301,6.9251151198576,24.7399001740778,25.4880012323184,89.850527609173,6.9251151198576,"F061","P13","P74"
"G120","Y1_L3","L3","Y1","1","B2",3,8,"G114","sparse_prep_MET",1000,302,6.45942056117656,25.9986408806817,28.7897115413534,121.063765219271,6.45942056117656,"F012","P3","P41"
"G9","Y1_L3","L3","Y1","1","B3",5,7,"G120","sparse_prep_MET",1000,303,6.21966738170189,30.8884389813636,27.7371689441619,104.849924845421,6.21966738170189,"F001","P1","P32"
"G336","Y1_L3","L3","Y1","1","B1",2,3,"G126","sparse_prep_MET",1000,304,8.10199270030957,33.3871094542417,26.1509606687247,90.4464180300159,8.10199270030957,"F034","P7","P76"
"G563","Y1_L3","L3","Y1","1","B1",1,2,"G133","sparse_prep_MET",1000,305,6.69667960279979,37.3378572470689,27.7275981647505,95.0743316303863,6.69667960279979,"F057","P12","P48"
"G752","Y1_L3","L3","Y1","1","B4",7,8,"G171","sparse_prep_MET",1000,306,6.42771007152898,10.1661941191468,27.8493004713241,92.0641146518064,6.42771007152898,"F076","P16","P34"
"G67","Y1_L3","L3","Y1","1","B1",1,3,"G178","sparse_prep_MET",1000,307,5.31315718315539,27.0615268718799,25,94.2089398547731,5.31315718315539,"F007","P2","P44"
"G85","Y1_L3","L3","Y1","1","B2",4,8,"G226","sparse_prep_MET",1000,308,7.66480123679162,5.59278607066015,30.5731647461885,108.151323135871,7.66480123679162,"F009","P2","P73"
"G226","Y1_L3","L3","Y1","1","B3",7,3,"G248","sparse_prep_MET",1000,309,5.24374425180173,25.5742006334826,26.3886280422842,98.4473682416144,5.24374425180173,"F023","P5","P47"
"G512","Y1_L3","L3","Y1","1","B4",8,5,"G249","sparse_prep_MET",1000,310,5.47886630956256,27.7152933527637,26.2967245952864,106.984910131205,5.47886630956256,"F052","P11","P43"
"G455","Y1_L3","L3","Y1","1","B2",5,1,"G257","sparse_prep_MET",1000,311,6.69886215723219,42.8748176298638,35.3204652627472,107.80137665678,6.69886215723219,"F046","P10","P44"
"G565","Y1_L3","L3","Y1","1","B1",2,4,"G269","sparse_prep_MET",1000,312,7.37155416431119,20.700236145457,25,116.494780033586,7.37155416431119,"F057","P12","P48"
"G637","Y1_L3","L3","Y1","1","B3",6,1,"G276","sparse_prep_MET",1000,313,5.5335904373365,31.109836145901,26.8049707356246,103.855931284368,5.5335904373365,"F064","P13","P79"
"G348","Y1_L3","L3","Y1","1","B2",4,6,"G318","sparse_prep_MET",1000,314,8.57806413707964,18.4310969364986,28.9950586498347,110.134023327365,8.57806413707964,"F035","P7","P21"
"G133","Y1_L3","L3","Y1","1","B2",4,4,"G324","sparse_prep_MET",1000,315,8.31496886676969,37.6604006067552,31.6203021104272,99.3306321686667,8.31496886676969,"F014","P3","P36"
"G248","Y1_L3","L3","Y1","1","B2",3,5,"G336","sparse_prep_MET",1000,316,6.36157085822667,22.261060994677,28.1890621334107,95.74523895021,6.36157085822667,"F025","P5","P64"
"G5","Y1_L3","L3","Y1","1","B3",5,8,"G348","sparse_prep_MET",1000,317,5.40547731287286,12.2500580491267,25,87.0514442767726,5.40547731287286,"F001","P1","P32"
"G573","Y1_L3","L3","Y1","1","B3",7,5,"G391","sparse_prep_MET",1000,318,6.50434353704017,14.1097320858978,28.953441989399,100.928221210594,6.50434353704017,"F058","P12","P53"
"G461","Y1_L3","L3","Y1","1","B1",1,9,"G450","sparse_prep_MET",1000,319,6.42213133006547,34.119930661382,26.5445386618422,83.0289371258097,6.42213133006547,"F047","P10","P22"
"G765","Y1_L3","L3","Y1","1","B2",3,6,"G455","sparse_prep_MET",1000,320,9.5,27.0911097749988,33.7914485409986,98.9928303667409,9.5,"F077","P16","P65"
"G886","Y1_L3","L3","Y1","1","B3",6,2,"G461","sparse_prep_MET",1000,321,8.33788283826513,26.1927100310698,29.0108736697818,100.548924876736,8.33788283826513,"F089","P18","P37"
"G888","Y1_L3","L3","Y1","1","B3",6,3,"G481","sparse_prep_MET",1000,322,6.77655889179429,24.8047417861481,30.3698916242757,96.8654584450807,6.77655889179429,"F089","P18","P37"
"G845","Y1_L3","L3","Y1","1","B1",1,5,"G486","sparse_prep_MET",1000,323,6.22056602986704,23.1593072698018,30.96363533524,113.340409861053,6.22056602986704,"F085","P17","P40"
"G969","Y1_L3","L3","Y1","1","B4",8,2,"G506","sparse_prep_MET",1000,324,7.18332257306004,23.3814143223621,33.1647085374451,103.142780824298,7.18332257306004,"F097","P20","P78"
"G668","Y1_L3","L3","Y1","1","B4",8,8,"G512","sparse_prep_MET",1000,325,5.28717191081063,21.8825955230757,28.9348874255723,88.4722395876173,5.28717191081063,"F067","P14","P21"
"G276","Y1_L3","L3","Y1","1","B1",1,7,"G519","sparse_prep_MET",1000,326,6.06486288096061,17.1200253217241,25,121.030920395278,6.06486288096061,"F028","P6","P46"
"G249","Y1_L3","L3","Y1","1","B3",5,9,"G540","sparse_prep_MET",1000,327,7.42139333325761,26.1494611077071,27.9728637800626,98.6467452051098,7.42139333325761,"F025","P5","P64"
"G540","Y1_L3","L3","Y1","1","B2",3,3,"G563","sparse_prep_MET",1000,328,6.49307537120338,21.8558913223522,26.015392666773,106.094500491162,6.49307537120338,"F054","P11","P80"
"G924","Y1_L3","L3","Y1","1","B4",8,1,"G565","sparse_prep_MET",1000,329,6.67188025336293,30.1528956030092,25.6259487570658,91.4371407600693,6.67188025336293,"F093","P19","P26"
"G2","Y1_L3","L3","Y1","1","B4",8,6,"G571","sparse_prep_MET",1000,330,6.51141865845981,30.1446020735421,25,88.740132388956,6.51141865845981,"F001","P1","P32"
"G746","Y1_L3","L3","Y1","1","B3",6,5,"G573","sparse_prep_MET",1000,331,6.96032367089046,33.3189757344607,31.6788915880213,104.058468336557,6.96032367089046,"F075","P15","P79"
"G324","Y1_L3","L3","Y1","1","B3",7,4,"G583","sparse_prep_MET",1000,332,8.01954530764033,32.1237105616486,27.3356836767757,105.98732054315,8.01954530764033,"F033","P7","P67"
"G893","Y1_L3","L3","Y1","1","B3",5,6,"G593","sparse_prep_MET",1000,333,8.37595811485011,31.8257104689907,27.6130269352639,96.9463463975354,8.37595811485011,"F090","P18","P71"
"G4","Y1_L3","L3","Y1","1","B4",7,9,"G609","sparse_prep_MET",1000,334,4,29.8830645328239,26.8742369593712,98.2574549426124,4,"F001","P1","P32"
"G506","Y1_L3","L3","Y1","1","B1",3,1,"G631","sparse_prep_MET",1000,335,6.97971132805965,33.290943850295,26.9748015024294,100.210096291404,6.97971132805965,"F051","P11","P56"
"G571","Y1_L3","L3","Y1","1","B4",8,3,"G637","sparse_prep_MET",1000,336,9.2385336449234,13.1971343920566,26.9589696662791,120.953986880714,9.2385336449234,"F058","P12","P53"
"G257","Y1_L3","L3","Y1","1","B1",3,2,"G662","sparse_prep_MET",1000,337,6.73996341819712,29.221287359406,27.0220537009204,106.567517129327,6.73996341819712,"F026","P6","P40"
"G269","Y1_L3","L3","Y1","1","B1",2,9,"G668","sparse_prep_MET",1000,338,5.68560187758352,18.5021844278403,27.5111542013064,88.806280165457,5.68560187758352,"F027","P6","P47"
"G631","Y1_L3","L3","Y1","1","B3",6,4,"G746","sparse_prep_MET",1000,339,6.88954040475217,26.4485902211791,29.1266815785568,92.6796795835054,6.88954040475217,"F064","P13","P79"
"G850","Y1_L3","L3","Y1","1","B2",5,3,"G750","sparse_prep_MET",1000,340,6.56736335543127,25.8870808620733,29.0273298982586,110.717200866764,6.56736335543127,"F085","P17","P40"
"G583","Y1_L3","L3","Y1","1","B2",5,2,"G752","sparse_prep_MET",1000,341,6.40332812575103,24.6336974619647,27.8385540548016,97.3870329840807,6.40332812575103,"F059","P12","P74"
"G11","Y1_L3","L3","Y1","1","B2",4,5,"G765","sparse_prep_MET",1000,342,7.27057431690793,28.5008956948195,32.3049835292124,94.2617836947423,7.27057431690793,"F002","P1","P36"
"G979","Y1_L3","L3","Y1","1","B1",2,2,"G804","sparse_prep_MET",1000,343,7.7507588857385,34.8574235896048,31.9103495919857,103.72765633661,7.7507588857385,"F098","P20","P62"
"G36","Y1_L3","L3","Y1","1","B3",7,1,"G837","sparse_prep_MET",1000,344,4.59729136658855,32.171157532578,27.1417869805607,101.174994920911,4.59729136658855,"F004","P1","P71"
"G126","Y1_L3","L3","Y1","1","B2",3,9,"G838","sparse_prep_MET",1000,345,8.66137514740419,21.92306593314,34.3905505975192,107.904412504826,8.66137514740419,"F013","P3","P54"
"G486","Y1_L3","L3","Y1","1","B1",1,4,"G845","sparse_prep_MET",1000,346,7.65350660114653,27.4697506074485,32.1588270481548,104.983529478245,7.65350660114653,"F049","P10","P41"
"G750","Y1_L3","L3","Y1","1","B2",4,1,"G850","sparse_prep_MET",1000,347,6.39952409130797,26.8570190091735,29.5674356647828,102.62369256027,6.39952409130797,"F075","P15","P79"
"G7","Y1_L3","L3","Y1","1","B3",6,6,"G868","sparse_prep_MET",1000,348,6.58867331946855,26.3200995869312,28.4904622316212,100.384497853432,6.58867331946855,"F001","P1","P32"
"G114","Y1_L3","L3","Y1","1","B1",1,8,"G886","sparse_prep_MET",1000,349,7.61602807497093,24.9602046222117,27.3934379085703,96.6266119121759,7.61602807497093,"F012","P3","P41"
"G838","Y1_L3","L3","Y1","1","B3",7,2,"G888","sparse_prep_MET",1000,350,7.93794987120527,26.0814480179813,27.034269195651,105.731893153541,7.93794987120527,"F084","P17","P52"
"G930","Y1_L3","L3","Y1","1","B2",4,3,"G893","sparse_prep_MET",1000,351,6.98247379990274,23.0181526659196,28.1505947359903,102.926381089472,6.98247379990274,"F093","P19","P26"
"G868","Y1_L3","L3","Y1","1","B1",2,5,"G924","sparse_prep_MET",1000,352,5.22598340219158,30.8804083149943,26.0609076772275,83.8117720532961,5.22598340219158,"F087","P18","P80"
"G593","Y1_L3","L3","Y1","1","B1",1,6,"G930","sparse_prep_MET",1000,353,6.52543704724036,18.565305837714,30.3270445972034,106.863823204802,6.52543704724036,"F060","P12","P77"
"G21","Y1_L3","L3","Y1","1","B3",6,7,"G969","sparse_prep_MET",1000,354,5.63251589787633,34.077078043592,29.2421076087884,85.7324553792265,5.63251589787633,"F003","P1","P24"
"G171","Y1_L3","L3","Y1","1","B1",2,7,"G979","sparse_prep_MET",1000,355,5.80060989961241,22.5798394537896,28.1023284037223,101.159696095886,5.80060989961241,"F018","P4","P71"
"G397","Y2_L3","L3","Y2","1","B4",8,8,"G1","sparse_prep_MET",1000,356,4,37.5298034137136,25.6476408609172,109.744318995564,4,"F040","P8","P39"
"G542","Y2_L3","L3","Y2","1","B3",5,7,"G2","sparse_prep_MET",1000,357,6.68374368407852,27.1064881579067,32.8151468162135,121.277430650142,6.68374368407852,"F055","P11","P29"
"G649","Y2_L3","L3","Y2","1","B2",3,5,"G3","sparse_prep_MET",1000,358,6.64530855624807,29.5778604786162,28.3969128441799,115.036221100262,6.64530855624807,"F065","P13","P71"
"G200","Y2_L3","L3","Y2","1","B2",4,6,"G4","sparse_prep_MET",1000,359,5.29058761110394,13.5108861569239,25,92.0571979036457,5.29058761110394,"F020","P4","P52"
"G638","Y2_L3","L3","Y2","1","B3",7,3,"G5","sparse_prep_MET",1000,360,6.5575365435732,31.5458849069266,27.137461743677,117.144852153552,6.5575365435732,"F064","P13","P79"
"G6","Y2_L3","L3","Y2","1","B4",7,7,"G6","sparse_prep_MET",1000,361,6.30639177069549,38.7859992599674,25.3328554559404,105.374251749718,6.30639177069549,"F001","P1","P32"
"G304","Y2_L3","L3","Y2","1","B2",4,2,"G7","sparse_prep_MET",1000,362,7.83015799892615,21.9222952635386,27.7644991406949,93.7615287178144,7.83015799892615,"F031","P7","P37"
"G582","Y2_L3","L3","Y2","1","B4",8,2,"G8","sparse_prep_MET",1000,363,6.5818284459673,24.2490342617827,27.0492265386968,91.2695640162883,6.5818284459673,"F059","P12","P74"
"G370","Y2_L3","L3","Y2","1","B1",1,8,"G9","sparse_prep_MET",1000,364,6.14900505554335,22.8047910509029,25,81.5265319279502,6.14900505554335,"F037","P8","P53"
"G613","Y2_L3","L3","Y2","1","B2",4,3,"G10","sparse_prep_MET",1000,365,7.9924161871142,28.6033724020324,29.518641238248,101.859388262558,7.9924161871142,"F062","P13","P40"
"G932","Y2_L3","L3","Y2","1","B1",1,2,"G11","sparse_prep_MET",1000,366,8.3022827347216,10.1982145337104,30.2687108700895,116.704766885748,8.3022827347216,"F094","P19","P75"
"G657","Y2_L3","L3","Y2","1","B1",1,1,"G26","sparse_prep_MET",1000,367,5.91208879992074,22.3037234933327,25,102.586103642786,5.91208879992074,"F066","P14","P80"
"G314","Y2_L3","L3","Y2","1","B1",2,1,"G40","sparse_prep_MET",1000,368,7.25665224285112,29.3204235697639,26.1276071619873,91.527301329237,7.25665224285112,"F032","P7","P42"
"G495","Y2_L3","L3","Y2","1","B2",3,9,"G65","sparse_prep_MET",1000,369,8.93197210191987,15.3285631264593,28.9590204161868,115.387569435135,8.93197210191987,"F050","P10","P69"
"G523","Y2_L3","L3","Y2","1","B4",8,7,"G77","sparse_prep_MET",1000,370,6.56405763508297,35.1801693112364,29.9457842474431,115.485345662765,6.56405763508297,"F053","P11","P31"
"G113","Y2_L3","L3","Y2","1","B2",5,4,"G113","sparse_prep_MET",1000,371,9.5,21.9329506725624,33.2845863255483,117.147239696382,9.5,"F012","P3","P41"
"G483","Y2_L3","L3","Y2","1","B1",1,6,"G175","sparse_prep_MET",1000,372,8.26364949275159,21.6014373506258,31.3236491552648,110.829405521046,8.26364949275159,"F049","P10","P41"
"G726","Y2_L3","L3","Y2","1","B4",8,3,"G184","sparse_prep_MET",1000,373,7.68880668381971,34.439031538215,28.5507075079985,91.0349895248194,7.68880668381971,"F073","P15","P44"
"G678","Y2_L3","L3","Y2","1","B3",6,7,"G200","sparse_prep_MET",1000,374,6.3964507032444,27.8533001387417,30.248260522559,103.05273423698,6.3964507032444,"F068","P14","P49"
"G902","Y2_L3","L3","Y2","1","B2",4,7,"G223","sparse_prep_MET",1000,375,7.04762472487898,24.2690227771649,29.2805184291841,97.0960590032749,7.04762472487898,"F091","P19","P26"
"G8","Y2_L3","L3","Y2","1","B2",5,3,"G239","sparse_prep_MET",1000,376,8.03968994166877,27.1258710488132,28.9852015737357,89.3617316576149,8.03968994166877,"F001","P1","P32"
"G476","Y2_L3","L3","Y2","1","B4",8,1,"G249","sparse_prep_MET",1000,377,6.90265137957975,25.772567829709,29.3524663626477,98.8853556986836,6.90265137957975,"F048","P10","P41"
"G640","Y2_L3","L3","Y2","1","B2",3,4,"G253","sparse_prep_MET",1000,378,6.58069184070781,27.0775837964832,26.9827551676341,112.902715013369,6.58069184070781,"F064","P13","P79"
"G253","Y2_L3","L3","Y2","1","B2",3,6,"G258","sparse_prep_MET",1000,379,8.34432018463817,23.8573651245446,31.4065031689112,111.298263961432,8.34432018463817,"F026","P6","P40"
"G800","Y2_L3","L3","Y2","1","B1",1,9,"G261","sparse_prep_MET",1000,380,8.17492751996792,28.1591423183893,30.0520305043974,106.476780584982,8.17492751996792,"F080","P16","P77"
"G751","Y2_L3","L3","Y2","1","B1",3,2,"G304","sparse_prep_MET",1000,381,6.68703573259683,28.4770025287883,26.8076962072644,95.9826106591721,6.68703573259683,"F076","P16","P34"
"G593","Y2_L3","L3","Y2","1","B1",2,9,"G311","sparse_prep_MET",1000,382,7.62156208253692,20.9254258673813,29.7288064098549,98.0225236820356,7.62156208253692,"F060","P12","P77"
"G702","Y2_L3","L3","Y2","1","B1",1,4,"G314","sparse_prep_MET",1000,383,8.23636279105501,30.3764329140093,30.7516538057405,103.573983437902,8.23636279105501,"F071","P15","P30"
"G1","Y2_L3","L3","Y2","1","B4",7,8,"G319","sparse_prep_MET",1000,384,5.91844107213648,30.5942263356652,26.8553491896148,104.032697242281,5.91844107213648,"F001","P1","P32"
"G65","Y2_L3","L3","Y2","1","B1",2,7,"G344","sparse_prep_MET",1000,385,5.79909376149813,30.0170957355035,28.3052332844838,98.7687964390868,5.79909376149813,"F007","P2","P44"
"G249","Y2_L3","L3","Y2","1","B4",8,5,"G370","sparse_prep_MET",1000,386,7.31191292006574,33.5755535959384,29.480761233096,106.255845333486,7.31191292006574,"F025","P5","P64"
"G184","Y2_L3","L3","Y2","1","B1",2,2,"G394","sparse_prep_MET",1000,387,5.65556043506652,32.1903634277105,25,98.8382794467148,5.65556043506652,"F019","P4","P62"
"G9","Y2_L3","L3","Y2","1","B3",5,9,"G397","sparse_prep_MET",1000,388,5.16725648608493,35.2684555591984,25,109.4669701492,5.16725648608493,"F001","P1","P32"
"G239","Y2_L3","L3","Y2","1","B3",5,8,"G408","sparse_prep_MET",1000,389,8.17137823402849,24.2994236920186,25,89.3514054844887,8.17137823402849,"F024","P5","P67"
"G10","Y2_L3","L3","Y2","1","B2",5,1,"G425","sparse_prep_MET",1000,390,6.86258837652318,33.7566106275829,26.5153382812857,102.258307578817,6.86258837652318,"F001","P1","P32"
"G26","Y2_L3","L3","Y2","1","B2",4,4,"G464","sparse_prep_MET",1000,391,7.15975952584358,26.4525876491206,25,95.438268878532,7.15975952584358,"F003","P1","P24"
"G958","Y2_L3","L3","Y2","1","B3",6,8,"G476","sparse_prep_MET",1000,392,7.06150488463484,43.7138001633058,28.6212449618004,106.01081865571,7.06150488463484,"F096","P20","P44"
"G897","Y2_L3","L3","Y2","1","B1",2,8,"G482","sparse_prep_MET",1000,393,8.41867345401663,32.6277099429357,26.6067073370473,95.8474283539397,8.41867345401663,"F090","P18","P71"
"G607","Y2_L3","L3","Y2","1","B1",1,7,"G483","sparse_prep_MET",1000,394,7.5206977684829,20.5209133207352,25.7623615112883,96.0240684154764,7.5206977684829,"F061","P13","P74"
"G700","Y2_L3","L3","Y2","1","B1",2,5,"G495","sparse_prep_MET",1000,395,4,21.9432167279891,25,95.4191185222958,4,"F070","P14","P33"
"G425","Y2_L3","L3","Y2","1","B1",1,3,"G497","sparse_prep_MET",1000,396,6.93541422438419,21.7747183825245,32.6681086880556,104.986597253184,6.93541422438419,"F043","P9","P22"
"G514","Y2_L3","L3","Y2","1","B3",7,4,"G514","sparse_prep_MET",1000,397,7.68876513292411,37.441568876665,25,120.659081043626,7.68876513292411,"F052","P11","P43"
"G482","Y2_L3","L3","Y2","1","B3",6,5,"G523","sparse_prep_MET",1000,398,6.85244396601834,27.5056048374458,30.7778651955201,104.137201271021,6.85244396601834,"F049","P10","P41"
"G497","Y2_L3","L3","Y2","1","B3",7,1,"G542","sparse_prep_MET",1000,399,8.4041026594636,28.6538750661589,32.2819772975424,84.7806242899583,8.4041026594636,"F050","P10","P69"
"G5","Y2_L3","L3","Y2","1","B2",3,3,"G582","sparse_prep_MET",1000,400,5.68608728492564,17.5843913599382,26.1370781850032,94.2783318146007,5.68608728492564,"F001","P1","P32"
"G11","Y2_L3","L3","Y2","1","B3",6,1,"G593","sparse_prep_MET",1000,401,6.5025861086726,34.3241143580419,29.8738987665162,95.4050841915537,6.5025861086726,"F002","P1","P36"
"G778","Y2_L3","L3","Y2","1","B4",8,6,"G603","sparse_prep_MET",1000,402,5.44755857389151,17.3770304596991,28.2275099484181,91.1134594532412,5.44755857389151,"F078","P16","P33"
"G603","Y2_L3","L3","Y2","1","B2",4,9,"G607","sparse_prep_MET",1000,403,7.62063274972751,25.8481418213181,26.8807933643306,107.188830580833,7.62063274972751,"F061","P13","P74"
"G175","Y2_L3","L3","Y2","1","B1",1,5,"G613","sparse_prep_MET",1000,404,7.28382542148795,20.5622206244801,26.9230524486848,95.8039137358059,7.28382542148795,"F018","P4","P71"
"G3","Y2_L3","L3","Y2","1","B2",4,8,"G626","sparse_prep_MET",1000,405,7.05454137283065,30.4826974995822,28.5970817658982,91.4054949446619,7.05454137283065,"F001","P1","P32"
"G408","Y2_L3","L3","Y2","1","B1",2,4,"G638","sparse_prep_MET",1000,406,7.21989483378773,30.8542510244423,27.0640259297288,108.953074596766,7.21989483378773,"F041","P9","P75"
"G464","Y2_L3","L3","Y2","1","B3",6,9,"G640","sparse_prep_MET",1000,407,6.74662223743419,23.8066764303342,30.6399148317597,100.15378237851,6.74662223743419,"F047","P10","P22"
"G311","Y2_L3","L3","Y2","1","B3",7,2,"G649","sparse_prep_MET",1000,408,7.19753614208248,26.134474127644,28.1668226542725,117.056979751131,7.19753614208248,"F032","P7","P42"
"G394","Y2_L3","L3","Y2","1","B3",6,4,"G657","sparse_prep_MET",1000,409,4.56086770398929,38.4358696767953,25,92.4304276025853,4.56086770398929,"F040","P8","P39"
"G626","Y2_L3","L3","Y2","1","B2",4,1,"G678","sparse_prep_MET",1000,410,7.96427088846402,11.4038968415209,27.6112386477966,93.053585831142,7.96427088846402,"F063","P13","P25"
"G319","Y2_L3","L3","Y2","1","B3",5,5,"G700","sparse_prep_MET",1000,411,6.78258453525638,33.3376568951996,31.7661206001143,108.123918488124,6.78258453525638,"F032","P7","P42"
"G883","Y2_L3","L3","Y2","1","B2",5,2,"G702","sparse_prep_MET",1000,412,8.9659238722321,18.8046113323868,32.9366361298969,101.755315966356,8.9659238722321,"F089","P18","P37"
"G724","Y2_L3","L3","Y2","1","B4",8,4,"G724","sparse_prep_MET",1000,413,7.65668575616158,33.2047203246377,30.2842713460386,103.386494732944,7.65668575616158,"F073","P15","P44"
"G77","Y2_L3","L3","Y2","1","B1",3,1,"G726","sparse_prep_MET",1000,414,6.18938508729913,28.3479564146087,25,95.6076240467199,6.18938508729913,"F008","P2","P28"
"G2","Y2_L3","L3","Y2","1","B3",7,5,"G731","sparse_prep_MET",1000,415,6.8517081405622,45.112608675844,26.6519871176416,99.5302520587937,6.8517081405622,"F001","P1","P32"
"G258","Y2_L3","L3","Y2","1","B3",6,3,"G751","sparse_prep_MET",1000,416,7.11221338066396,21.3071573208835,31.3635766681412,106.061446024131,7.11221338066396,"F026","P6","P40"
"G788","Y2_L3","L3","Y2","1","B4",7,9,"G778","sparse_prep_MET",1000,417,7.05908211188459,25.8990768081336,29.9383798541022,93.3041438254563,7.05908211188459,"F079","P16","P26"
"G261","Y2_L3","L3","Y2","1","B2",4,5,"G788","sparse_prep_MET",1000,418,6.02380001238743,17.3021963001863,28.4883054529288,130,6.02380001238743,"F027","P6","P47"
"G944","Y2_L3","L3","Y2","1","B2",3,8,"G800","sparse_prep_MET",1000,419,7.60370768461947,22.5914013513136,25.4906198170235,98.196592889839,7.60370768461947,"F095","P19","P28"
"G7","Y2_L3","L3","Y2","1","B3",6,2,"G883","sparse_prep_MET",1000,420,5.0958538341663,26.0295471322852,29.7885665446377,94.9871285697204,5.0958538341663,"F001","P1","P32"
"G4","Y2_L3","L3","Y2","1","B3",5,6,"G897","sparse_prep_MET",1000,421,6.03667520591683,26.6074012935566,27.0898160564949,98.5970059230192,6.03667520591683,"F001","P1","P32"
"G40","Y2_L3","L3","Y2","1","B1",2,3,"G902","sparse_prep_MET",1000,422,7.17181881266279,36.266147433543,30.777532871971,97.7416013604578,7.17181881266279,"F004","P1","P71"
"G992","Y2_L3","L3","Y2","1","B1",2,6,"G932","sparse_prep_MET",1000,423,5.64031627829175,25.7357938375113,26.6482364360815,97.337762918631,5.64031627829175,"F100","P20","P33"
"G344","Y2_L3","L3","Y2","1","B3",7,6,"G944","sparse_prep_MET",1000,424,6.50384083174956,16.9189864669495,26.556788795583,120.965130166799,6.50384083174956,"F035","P7","P21"
"G731","Y2_L3","L3","Y2","1","B3",6,6,"G958","sparse_prep_MET",1000,425,7.07515287448538,39.0427921151099,34.5274458895189,118.961763800929,7.07515287448538,"F074","P15","P36"
"G223","Y2_L3","L3","Y2","1","B2",3,7,"G992","sparse_prep_MET",1000,426,6.443168690332,23.8244253947834,26.4183912501442,103.12166697401,6.443168690332,"F023","P5","P47"
"G473","Y1_L4","L4","Y1","1","B1",2,1,"G1","sparse_prep_MET",1000,427,7.81892220019207,27.8946945015259,29.0282062204343,104.861093693931,7.81892220019207,"F048","P10","P41"
"G818","Y1_L4","L4","Y1","1","B1",1,9,"G2","sparse_prep_MET",1000,428,6.40876813837033,29.9302863663771,27.3385979553166,108.269329035116,6.40876813837033,"F082","P17","P44"
"G519","Y1_L4","L4","Y1","1","B3",6,4,"G3","sparse_prep_MET",1000,429,6.88994389967926,31.9156559454866,31.7282328300642,119.453897019595,6.88994389967926,"F052","P11","P43"
"G821","Y1_L4","L4","Y1","1","B1",1,2,"G4","sparse_prep_MET",1000,430,6.87961983410061,17.1440081976042,32.4073891890474,117.461216871476,6.87961983410061,"F083","P17","P37"
"G191","Y1_L4","L4","Y1","1","B4",8,3,"G5","sparse_prep_MET",1000,431,7.11674980881029,30.4850627381039,25,90.8538385114012,7.11674980881029,"F020","P4","P52"
"G847","Y1_L4","L4","Y1","1","B3",6,7,"G6","sparse_prep_MET",1000,432,6.47391356848723,30.413899570666,29.0561684293185,99.8383965415028,6.47391356848723,"F085","P17","P40"
"G7","Y1_L4","L4","Y1","1","B3",5,9,"G7","sparse_prep_MET",1000,433,5.46425879734776,27.9547994394501,31.6524667403213,90.4575068957501,5.46425879734776,"F001","P1","P32"
"G667","Y1_L4","L4","Y1","1","B4",7,8,"G8","sparse_prep_MET",1000,434,6.52317841508415,20.7627334508268,30.82270296306,111.671366487878,6.52317841508415,"F067","P14","P21"
"G3","Y1_L4","L4","Y1","1","B1",1,3,"G9","sparse_prep_MET",1000,435,5.76696485500351,40.0107291681043,25,99.8126374649385,5.76696485500351,"F001","P1","P32"
"G43","Y1_L4","L4","Y1","1","B1",2,5,"G10","sparse_prep_MET",1000,436,4.99038641216938,35.457754730715,27.3099394869205,100.045240122933,4.99038641216938,"F005","P1","P46"
"G45","Y1_L4","L4","Y1","1","B4",8,8,"G11","sparse_prep_MET",1000,437,4.43620509421327,30.3346296850752,31.8152585233948,107.244227164556,4.43620509421327,"F005","P1","P46"
